event_id,query_id,query_text,sku,rank_position,clicked
E00525,Q0013,table runner home,MIR0069,4,0
E00526,Q0032,wallet made in rwanda,MIR0373,5,0
E00527,Q0018,house warming gift,MIR0077,10,0
E00528,Q0022,cadeu cuir,MIR0366,6,1
E00529,Q0062,bijoux salon,MIR0100,8,0
E00530,Q0101,cadeau rwanda,MIR0127,4,1
E00531,Q0086,bag in kigali,MIR0034,2,0
E00532,Q0061,basket for men,MIR0268,6,0
E00533,Q0051,femme wallet kigali,MIR0311,7,0
E00534,Q0094,sac cuir maison,MIR0008,2,1
E00535,Q0055,bag made in rwanda,MIR0373,10,0
E00536,Q0105,sac gift kigali,MIR0075,6,0
E00537,Q0005,belt leather rwanda,MIR0071,8,0
E00538,Q0094,sac cuir maison,MIR0219,8,1
E00539,Q0001,leather bag for women,MIR0128,7,0
E00540,Q0073,cuir bag pour femme,MIR0102,6,0
E00541,Q0044,cadeau maison,MIR0066,6,0
E00542,Q0003,sac cuir femme kigali,MIR0237,2,0
E00543,Q0100,femme wallet for women,MIR0221,2,0
E00544,Q0100,femme wallet for women,MIR0221,4,0
E00545,Q0034,basket in kigali,MIR0247,5,0
E00546,Q0111,decor home,MIR0246,1,1
E00547,Q0044,cadeau maison,MIR0009,5,0
E00548,Q0118,bijoux rwanda,MIR0272,5,0
E00549,Q0038,panier home decor kigali,MIR0238,7,1
E00550,Q0099,cuir bag kigali,MIR0108,2,0
E00551,Q0037,femme wallet for women,MIR0221,3,1
E00552,Q0018,house warming gift,MIR0270,10,0
E00553,Q0027,big tote,MIR0108,1,0
E00554,Q0004,wallet gift men,MIR0207,10,0
E00555,Q0063,cuire bag,MIR0344,9,0
E00556,Q0054,bag made in rwanda,MIR0326,3,1
E00557,Q0104,portefeuille pour femme,MIR0320,7,0
E00558,Q0033,cuir bag kigali,MIR0215,3,0
E00559,Q0120,cadeau leather pour femme,MIR0118,8,0
E00560,Q0056,sac cuir maison,MIR0284,2,0
E00561,Q0093,panier rwanda,MIR0252,5,0
E00562,Q0015,crossbody leather,MIR0034,1,1
E00563,Q0021,lether bag,MIR0034,4,0
E00564,Q0061,basket for men,MIR0360,8,0
E00565,Q0012,kitenge dress,MIR0125,3,0
E00566,Q0028,decor,MIR0246,4,0
E00567,Q0093,panier rwanda,MIR0300,10,0
E00568,Q0087,wallet,MIR0280,9,0
E00569,Q0065,wallet,MIR0134,7,0
E00570,Q0056,sac cuir maison,MIR0210,8,0
E00571,Q0079,belt for mom,MIR0097,5,0
E00572,Q0005,belt leather rwanda,MIR0016,9,0
E00573,Q0058,cadeau maison,MIR0126,2,0
E00574,Q0029,cuir,MIR0124,4,1
E00575,Q0081,home decor made in rwanda,MIR0111,3,0
E00576,Q0093,panier rwanda,MIR0329,1,1
E00577,Q0084,earrings in kigali,MIR0107,7,0
E00578,Q0098,panier home decor for women,MIR0074,10,0
E00579,Q0091,sac gift for women,MIR0237,3,1
E00580,Q0106,dress made in rwanda,MIR0099,1,1
E00581,Q0102,home decor for men,MIR0339,9,0
E00582,Q0057,wallet for mom,MIR0221,2,0
E00583,Q0095,bag for home,MIR0393,10,0
E00584,Q0093,panier rwanda,MIR0211,9,0
E00585,Q0076,leather in kigali,MIR0126,2,0
E00586,Q0088,belt for men,MIR0089,9,0
E00587,Q0118,bijoux rwanda,MIR0083,9,0
E00588,Q0046,decoration maison kigali,MIR0376,5,0
E00589,Q0077,panier pour femme,MIR0126,4,0
E00590,Q0025,feme cadeau,MIR0051,7,0
E00591,Q0104,portefeuille pour femme,MIR0198,5,1
E00592,Q0032,wallet made in rwanda,MIR0373,4,0
E00593,Q0052,cadeau salon,MIR0094,7,0
E00594,Q0076,leather in kigali,MIR0367,6,1
E00595,Q0074,panier home decor rwanda,MIR0246,3,1
E00596,Q0030,gift women,MIR0119,9,0
E00597,Q0037,femme wallet for women,MIR0265,6,1
E00598,Q0039,deco basket pour femme,MIR0080,3,1
E00599,Q0022,cadeu cuir,MIR0284,2,1
E00600,Q0031,cadeau leather kigali,MIR0094,1,1
E00601,Q0054,bag made in rwanda,MIR0062,3,1
E00602,Q0049,leather made in rwanda,MIR0359,9,0
E00603,Q0011,earrings cadeau,MIR0071,10,0
E00604,Q0111,decor home,MIR0194,6,1
E00605,Q0068,sac cuir salon,MIR0284,2,0
E00606,Q0031,cadeau leather kigali,MIR0126,5,0
E00607,Q0003,sac cuir femme kigali,MIR0272,9,0
E00608,Q0012,kitenge dress,MIR0099,3,1
E00609,Q0105,sac gift kigali,MIR0023,8,0
E00610,Q0089,cadeu,MIR0399,10,0
E00611,Q0032,wallet made in rwanda,MIR0300,3,1
E00612,Q0028,decor,MIR0354,5,0
E00613,Q0079,belt for mom,MIR0215,5,0
E00614,Q0118,bijoux rwanda,MIR0146,5,0
E00615,Q0015,crossbody leather,MIR0044,9,0
E00616,Q0018,house warming gift,MIR0168,3,0
E00617,Q0028,decor,MIR0234,3,1
E00618,Q0040,cadeau rwanda,MIR0239,7,0
E00619,Q0016,cuir portefeuille,MIR0115,5,0
E00620,Q0007,home decor basket,MIR0246,5,0
E00621,Q0030,gift women,MIR0284,1,1
E00622,Q0111,decor home,MIR0147,7,0
E00623,Q0110,lether,MIR0026,4,1
E00624,Q0076,leather in kigali,MIR0091,8,0
E00625,Q0094,sac cuir maison,MIR0284,4,1
E00626,Q0052,cadeau salon,MIR0359,3,1
E00627,Q0022,cadeu cuir,MIR0284,3,1
E00628,Q0112,bijoux pour femme,MIR0224,6,0
E00629,Q0120,cadeau leather pour femme,MIR0209,5,0
E00630,Q0112,bijoux pour femme,MIR0126,1,1
E00631,Q0031,cadeau leather kigali,MIR0235,6,0
E00632,Q0085,decoration maison maison,MIR0262,7,0
E00633,Q0001,leather bag for women,MIR0163,1,1
E00634,Q0050,cadeau kigali,MIR0126,5,0
E00635,Q0078,sac gift rwanda,MIR0399,6,0
E00636,Q0069,decor home,MIR0358,4,0
E00637,Q0091,sac gift for women,MIR0204,4,1
E00638,Q0031,cadeau leather kigali,MIR0126,2,1
E00639,Q0021,lether bag,MIR0312,5,0
E00640,Q0023,jewelery gift,MIR0168,5,0
E00641,Q0098,panier home decor for women,MIR0175,10,0
E00642,Q0051,femme wallet kigali,MIR0238,8,0
E00643,Q0081,home decor made in rwanda,MIR0381,9,0
E00644,Q0002,cadeau en cuir pour femme,MIR0105,6,0
E00645,Q0064,cuir bag kigali,MIR0293,10,0
E00646,Q0079,belt for mom,MIR0287,6,0
E00647,Q0047,baskt,MIR0178,9,0
E00648,Q0110,lether,MIR0329,2,1
E00649,Q0081,home decor made in rwanda,MIR0140,7,0
E00650,Q0007,home decor basket,MIR0005,8,0
E00651,Q0017,gift for mom rwanda,MIR0241,1,1
E00652,Q0050,cadeau kigali,MIR0169,9,0
E00653,Q0015,crossbody leather,MIR0034,2,0
E00654,Q0023,jewelery gift,MIR0300,7,0
E00655,Q0014,decor mural rwanda,MIR0384,9,0
E00656,Q0075,bag in kigali,MIR0034,1,1
E00657,Q0060,basket for office,MIR0285,2,0
E00658,Q0078,sac gift rwanda,MIR0055,9,0
E00659,Q0027,big tote,MIR0185,3,1
E00660,Q0083,home decor for women,MIR0214,5,0
E00661,Q0025,feme cadeau,MIR0166,6,0
E00662,Q0016,cuir portefeuille,MIR0244,7,0
E00663,Q0039,deco basket pour femme,MIR0350,8,0
E00664,Q0083,home decor for women,MIR0168,9,0
E00665,Q0025,feme cadeau,MIR0189,10,0
E00666,Q0082,gift for mom,MIR0098,3,0
E00667,Q0107,dress for office,MIR0208,8,0
E00668,Q0020,bracelet femme,MIR0360,8,0
E00669,Q0068,sac cuir salon,MIR0284,4,0
E00670,Q0024,baskt home,MIR0058,9,0
E00671,Q0045,jewelery,MIR0137,10,0
E00672,Q0090,belt for mom,MIR0275,10,0
E00673,Q0048,belt for office,MIR0074,10,0
E00674,Q0106,dress made in rwanda,MIR0146,4,0
E00675,Q0057,wallet for mom,MIR0221,4,0
E00676,Q0075,bag in kigali,MIR0325,8,0
E00677,Q0075,bag in kigali,MIR0157,7,0
E00678,Q0075,bag in kigali,MIR0034,2,0
E00679,Q0005,belt leather rwanda,MIR0219,3,0
E00680,Q0070,deco basket rwanda,MIR0323,6,0
E00681,Q0082,gift for mom,MIR0304,6,0
E00682,Q0119,dress for mom,MIR0099,3,0
E00683,Q0104,portefeuille pour femme,MIR0156,6,0
E00684,Q0017,gift for mom rwanda,MIR0241,3,0
E00685,Q0028,decor,MIR0246,3,0
E00686,Q0036,wallet in kigali,MIR0373,3,0
E00687,Q0074,panier home decor rwanda,MIR0134,9,0
E00688,Q0069,decor home,MIR0246,1,1
E00689,Q0023,jewelery gift,MIR0370,8,0
E00690,Q0025,feme cadeau,MIR0133,9,0
E00691,Q0035,portefeuille pour femme,MIR0126,2,1
E00692,Q0112,bijoux pour femme,MIR0126,4,1
E00693,Q0103,gift made in rwanda,MIR0168,3,0
E00694,Q0025,feme cadeau,MIR0077,8,0
E00695,Q0041,decor home,MIR0096,6,0
E00696,Q0093,panier rwanda,MIR0077,7,1
E00697,Q0051,femme wallet kigali,MIR0266,7,0
E00698,Q0047,baskt,MIR0104,8,0
E00699,Q0023,jewelery gift,MIR0086,10,0
E00700,Q0060,basket for office,MIR0203,8,0
E00701,Q0051,femme wallet kigali,MIR0349,6,0
E00702,Q0075,bag in kigali,MIR0260,10,0
E00703,Q0051,femme wallet kigali,MIR0013,5,1
E00704,Q0103,gift made in rwanda,MIR0168,4,0
E00705,Q0073,cuir bag pour femme,MIR0084,3,0
E00706,Q0092,bijoux salon,MIR0329,2,1
E00707,Q0036,wallet in kigali,MIR0109,6,0
E00708,Q0026,small wallet,MIR0073,4,0
E00709,Q0025,feme cadeau,MIR0230,9,0
E00710,Q0099,cuir bag kigali,MIR0108,5,0
E00711,Q0065,wallet,MIR0028,10,0
E00712,Q0018,house warming gift,MIR0127,7,0
E00713,Q0112,bijoux pour femme,MIR0155,3,0
E00714,Q0059,panier home decor rwanda,MIR0125,6,1
E00715,Q0053,lether,MIR0394,10,0
E00716,Q0057,wallet for mom,MIR0071,6,0
E00717,Q0086,bag in kigali,MIR0238,9,0
E00718,Q0005,belt leather rwanda,MIR0324,2,0
E00719,Q0113,cadeau leather kigali,MIR0177,9,0
E00720,Q0040,cadeau rwanda,MIR0126,3,0
E00721,Q0066,bag in kigali,MIR0034,1,0
E00722,Q0104,portefeuille pour femme,MIR0234,7,0
E00723,Q0002,cadeau en cuir pour femme,MIR0342,9,0
E00724,Q0018,house warming gift,MIR0125,7,0
E00725,Q0101,cadeau rwanda,MIR0309,4,0
E00726,Q0013,table runner home,MIR0315,2,1
E00727,Q0060,basket for office,MIR0129,7,0
E00728,Q0066,bag in kigali,MIR0228,7,1
E00729,Q0051,femme wallet kigali,MIR0126,2,1
E00730,Q0025,feme cadeau,MIR0359,3,1
E00731,Q0005,belt leather rwanda,MIR0330,3,0
E00732,Q0074,panier home decor rwanda,MIR0246,1,1
E00733,Q0113,cadeau leather kigali,MIR0366,3,0
E00734,Q0108,decor home,MIR0246,4,0
E00735,Q0009,agaseke gift,MIR0095,10,0
E00736,Q0001,leather bag for women,MIR0163,5,0
E00737,Q0053,lether,MIR0061,1,0
E00738,Q0077,panier pour femme,MIR0158,4,0
E00739,Q0014,decor mural rwanda,MIR0294,9,0
E00740,Q0101,cadeau rwanda,MIR0126,4,1
E00741,Q0005,belt leather rwanda,MIR0330,3,0
E00742,Q0063,cuire bag,MIR0034,2,1
E00743,Q0001,leather bag for women,MIR0163,3,0
E00744,Q0002,cadeau en cuir pour femme,MIR0218,7,0
E00745,Q0068,sac cuir salon,MIR0280,8,0
E00746,Q0080,wallet for men,MIR0360,7,0
E00747,Q0052,cadeau salon,MIR0223,3,1
E00748,Q0019,basket set,MIR0329,4,0
E00749,Q0019,basket set,MIR0027,7,0
E00750,Q0007,home decor basket,MIR0246,1,1
E00751,Q0028,decor,MIR0191,2,1
E00752,Q0004,wallet gift men,MIR0125,10,1
E00753,Q0011,earrings cadeau,MIR0087,4,1
E00754,Q0056,sac cuir maison,MIR0189,6,0
E00755,Q0001,leather bag for women,MIR0163,4,0
E00756,Q0111,decor home,MIR0246,2,1
E00757,Q0085,decoration maison maison,MIR0083,6,1
E00758,Q0051,femme wallet kigali,MIR0234,7,1
E00759,Q0033,cuir bag kigali,MIR0108,2,0
E00760,Q0077,panier pour femme,MIR0088,4,1
E00761,Q0099,cuir bag kigali,MIR0108,1,1
E00762,Q0097,basket for office,MIR0359,5,0
E00763,Q0049,leather made in rwanda,MIR0086,9,0
E00764,Q0069,decor home,MIR0246,5,0
E00765,Q0043,cuir bag for women,MIR0284,3,0
E00766,Q0111,decor home,MIR0246,1,0
E00767,Q0105,sac gift kigali,MIR0355,6,0
E00768,Q0091,sac gift for women,MIR0237,9,0
E00769,Q0020,bracelet femme,MIR0386,6,0
E00770,Q0120,cadeau leather pour femme,MIR0163,8,0
E00771,Q0012,kitenge dress,MIR0099,2,0
E00772,Q0072,decoration maison pour homme,MIR0140,8,0
E00773,Q0104,portefeuille pour femme,MIR0238,4,0
E00774,Q0028,decor,MIR0114,7,1
E00775,Q0066,bag in kigali,MIR0034,1,1
E00776,Q0002,cadeau en cuir pour femme,MIR0260,7,0
E00777,Q0033,cuir bag kigali,MIR0122,10,0
E00778,Q0029,cuir,MIR0284,2,0
E00779,Q0040,cadeau rwanda,MIR0126,2,0
E00780,Q0047,baskt,MIR0329,4,1
E00781,Q0075,bag in kigali,MIR0021,9,0
E00782,Q0016,cuir portefeuille,MIR0247,9,0
E00783,Q0051,femme wallet kigali,MIR0109,2,1
E00784,Q0041,decor home,MIR0284,4,0
E00785,Q0100,femme wallet for women,MIR0221,3,1
E00786,Q0105,sac gift kigali,MIR0125,3,1
E00787,Q0087,wallet,MIR0275,8,0
E00788,Q0111,decor home,MIR0309,8,0
E00789,Q0077,panier pour femme,MIR0378,8,0
E00790,Q0049,leather made in rwanda,MIR0157,10,0
E00791,Q0076,leather in kigali,MIR0126,1,0
E00792,Q0107,dress for office,MIR0324,1,0
E00793,Q0036,wallet in kigali,MIR0399,6,1
E00794,Q0071,wallet made in rwanda,MIR0373,2,0
E00795,Q0029,cuir,MIR0095,8,0
E00796,Q0025,feme cadeau,MIR0285,8,0
E00797,Q0021,lether bag,MIR0044,3,1
E00798,Q0053,lether,MIR0232,3,0
E00799,Q0118,bijoux rwanda,MIR0329,1,1
E00800,Q0035,portefeuille pour femme,MIR0126,5,0
E00801,Q0004,wallet gift men,MIR0088,6,0
E00802,Q0016,cuir portefeuille,MIR0228,7,0
E00803,Q0041,decor home,MIR0246,2,0
E00804,Q0031,cadeau leather kigali,MIR0126,2,1
E00805,Q0087,wallet,MIR0373,3,0
E00806,Q0016,cuir portefeuille,MIR0284,5,0
E00807,Q0058,cadeau maison,MIR0004,8,0
E00808,Q0077,panier pour femme,MIR0384,8,0
E00809,Q0113,cadeau leather kigali,MIR0126,2,1
E00810,Q0078,sac gift rwanda,MIR0183,7,0
E00811,Q0010,beaded necklace women,MIR0090,6,0
E00812,Q0017,gift for mom rwanda,MIR0063,9,0
E00813,Q0099,cuir bag kigali,MIR0108,1,0
E00814,Q0040,cadeau rwanda,MIR0221,8,0
E00815,Q0001,leather bag for women,MIR0163,1,1
E00816,Q0113,cadeau leather kigali,MIR0218,6,0
E00817,Q0077,panier pour femme,MIR0126,5,0
E00818,Q0012,kitenge dress,MIR0099,2,0
E00819,Q0005,belt leather rwanda,MIR0067,4,0
E00820,Q0010,beaded necklace women,MIR0260,9,1
E00821,Q0114,panier home decor pour femme,MIR0281,8,0
E00822,Q0023,jewelery gift,MIR0236,3,0
E00823,Q0003,sac cuir femme kigali,MIR0237,1,1
E00824,Q0107,dress for office,MIR0068,1,1
E00825,Q0090,belt for mom,MIR0273,6,0
E00826,Q0037,femme wallet for women,MIR0111,4,0
E00827,Q0035,portefeuille pour femme,MIR0126,3,1
E00828,Q0060,basket for office,MIR0285,1,1
E00829,Q0105,sac gift kigali,MIR0077,6,0
E00830,Q0095,bag for home,MIR0050,4,0
E00831,Q0055,bag made in rwanda,MIR0052,8,0
E00832,Q0020,bracelet femme,MIR0046,4,1
E00833,Q0067,sac gift pour femme,MIR0110,7,0
E00834,Q0080,wallet for men,MIR0221,5,0
E00835,Q0035,portefeuille pour femme,MIR0146,2,0
E00836,Q0061,basket for men,MIR0285,2,0
E00837,Q0091,sac gift for women,MIR0159,5,1
E00838,Q0116,femme wallet for women,MIR0245,3,0
E00839,Q0065,wallet,MIR0390,6,0
E00840,Q0080,wallet for men,MIR0125,3,1
E00841,Q0040,cadeau rwanda,MIR0273,7,0
E00842,Q0034,basket in kigali,MIR0247,2,0
E00843,Q0016,cuir portefeuille,MIR0284,3,1
E00844,Q0019,basket set,MIR0378,10,0
E00845,Q0078,sac gift rwanda,MIR0086,9,0
E00846,Q0016,cuir portefeuille,MIR0284,2,1
E00847,Q0104,portefeuille pour femme,MIR0062,9,0
E00848,Q0081,home decor made in rwanda,MIR0308,4,0
E00849,Q0044,cadeau maison,MIR0294,6,0
E00850,Q0115,decoration maison pour femme,MIR0125,4,1
E00851,Q0073,cuir bag pour femme,MIR0238,5,1
E00852,Q0067,sac gift pour femme,MIR0370,5,0
E00853,Q0068,sac cuir salon,MIR0219,6,1
E00854,Q0109,earrings for home,MIR0226,5,0
E00855,Q0006,sandals cuir femme,MIR0289,5,1
E00856,Q0085,decoration maison maison,MIR0124,6,0
E00857,Q0074,panier home decor rwanda,MIR0188,9,0
E00858,Q0072,decoration maison pour homme,MIR0126,3,0
E00859,Q0035,portefeuille pour femme,MIR0252,6,1
E00860,Q0072,decoration maison pour homme,MIR0300,7,0
E00861,Q0006,sandals cuir femme,MIR0181,7,0
E00862,Q0049,leather made in rwanda,MIR0126,4,1
E00863,Q0079,belt for mom,MIR0291,6,1
E00864,Q0067,sac gift pour femme,MIR0126,3,0
E00865,Q0095,bag for home,MIR0163,1,1
E00866,Q0068,sac cuir salon,MIR0284,4,0
E00867,Q0020,bracelet femme,MIR0190,10,0
E00868,Q0042,portefeuille rwanda,MIR0125,9,0
E00869,Q0111,decor home,MIR0064,8,0
E00870,Q0049,leather made in rwanda,MIR0007,8,0
E00871,Q0015,crossbody leather,MIR0034,1,1
E00872,Q0108,decor home,MIR0345,3,0
E00873,Q0105,sac gift kigali,MIR0227,7,0
E00874,Q0110,lether,MIR0329,4,0
E00875,Q0091,sac gift for women,MIR0161,4,1
E00876,Q0069,decor home,MIR0007,4,1
E00877,Q0022,cadeu cuir,MIR0364,10,0
E00878,Q0011,earrings cadeau,MIR0219,8,0
E00879,Q0091,sac gift for women,MIR0284,1,0
E00880,Q0103,gift made in rwanda,MIR0168,3,0
E00881,Q0010,beaded necklace women,MIR0312,9,0
E00882,Q0049,leather made in rwanda,MIR0030,1,0
E00883,Q0093,panier rwanda,MIR0394,9,0
E00884,Q0011,earrings cadeau,MIR0087,6,0
E00885,Q0120,cadeau leather pour femme,MIR0126,2,0
E00886,Q0006,sandals cuir femme,MIR0248,1,0
E00887,Q0097,basket for office,MIR0266,8,0
E00888,Q0110,lether,MIR0125,9,0
E00889,Q0107,dress for office,MIR0099,2,0
E00890,Q0073,cuir bag pour femme,MIR0275,7,0
E00891,Q0044,cadeau maison,MIR0326,3,0
E00892,Q0081,home decor made in rwanda,MIR0035,8,0
E00893,Q0115,decoration maison pour femme,MIR0021,5,0
E00894,Q0092,bijoux salon,MIR0309,10,0
E00895,Q0073,cuir bag pour femme,MIR0106,3,1
E00896,Q0008,panier decoration salon,MIR0378,2,1
E00897,Q0048,belt for office,MIR0252,10,0
E00898,Q0090,belt for mom,MIR0359,4,1
E00899,Q0063,cuire bag,MIR0034,4,0
E00900,Q0065,wallet,MIR0045,3,0
E00901,Q0120,cadeau leather pour femme,MIR0126,2,0
E00902,Q0106,dress made in rwanda,MIR0336,5,0
E00903,Q0099,cuir bag kigali,MIR0108,2,1
E00904,Q0093,panier rwanda,MIR0255,7,0
E00905,Q0110,lether,MIR0170,6,0
E00906,Q0072,decoration maison pour homme,MIR0312,7,0
E00907,Q0060,basket for office,MIR0344,4,1
E00908,Q0091,sac gift for women,MIR0214,8,1
E00909,Q0081,home decor made in rwanda,MIR0214,6,0
E00910,Q0034,basket in kigali,MIR0088,8,0
E00911,Q0048,belt for office,MIR0350,6,0
E00912,Q0019,basket set,MIR0157,7,0
E00913,Q0082,gift for mom,MIR0215,8,0
E00914,Q0080,wallet for men,MIR0221,3,1
E00915,Q0077,panier pour femme,MIR0047,7,0
E00916,Q0061,basket for men,MIR0200,6,0
E00917,Q0043,cuir bag for women,MIR0118,10,0
E00918,Q0054,bag made in rwanda,MIR0381,4,0
E00919,Q0011,earrings cadeau,MIR0399,10,0
E00920,Q0002,cadeau en cuir pour femme,MIR0111,8,1
E00921,Q0099,cuir bag kigali,MIR0213,9,0
E00922,Q0029,cuir,MIR0247,6,1
E00923,Q0077,panier pour femme,MIR0277,7,0
E00924,Q0100,femme wallet for women,MIR0294,8,0
E00925,Q0022,cadeu cuir,MIR0125,7,1
E00926,Q0017,gift for mom rwanda,MIR0076,7,0
E00927,Q0072,decoration maison pour homme,MIR0122,5,0
E00928,Q0025,feme cadeau,MIR0205,2,1
E00929,Q0030,gift women,MIR0043,5,0
E00930,Q0070,deco basket rwanda,MIR0329,2,0
E00931,Q0003,sac cuir femme kigali,MIR0055,7,0
E00932,Q0063,cuire bag,MIR0032,8,0
E00933,Q0003,sac cuir femme kigali,MIR0330,8,0
E00934,Q0106,dress made in rwanda,MIR0099,2,0
E00935,Q0033,cuir bag kigali,MIR0388,8,0
E00936,Q0063,cuire bag,MIR0034,2,1
E00937,Q0070,deco basket rwanda,MIR0321,7,0
E00938,Q0033,cuir bag kigali,MIR0198,8,1
E00939,Q0090,belt for mom,MIR0232,9,0
E00940,Q0099,cuir bag kigali,MIR0360,4,1
E00941,Q0120,cadeau leather pour femme,MIR0131,7,0
E00942,Q0031,cadeau leather kigali,MIR0106,3,0
E00943,Q0078,sac gift rwanda,MIR0284,10,0
E00944,Q0016,cuir portefeuille,MIR0337,9,1
E00945,Q0030,gift women,MIR0284,2,1
E00946,Q0077,panier pour femme,MIR0126,1,1
E00947,Q0053,lether,MIR0184,9,0
E00948,Q0064,cuir bag kigali,MIR0108,1,0
E00949,Q0035,portefeuille pour femme,MIR0071,9,0
E00950,Q0035,portefeuille pour femme,MIR0126,1,1
E00951,Q0093,panier rwanda,MIR0329,2,0
E00952,Q0044,cadeau maison,MIR0126,3,0
E00953,Q0120,cadeau leather pour femme,MIR0126,2,0
E00954,Q0040,cadeau rwanda,MIR0074,10,0
E00955,Q0059,panier home decor rwanda,MIR0246,2,0
E00956,Q0043,cuir bag for women,MIR0022,6,0
E00957,Q0115,decoration maison pour femme,MIR0051,10,0
E00958,Q0117,sac gift rwanda,MIR0236,5,0
E00959,Q0068,sac cuir salon,MIR0356,10,0
E00960,Q0053,lether,MIR0057,9,0
E00961,Q0017,gift for mom rwanda,MIR0208,6,0
E00962,Q0103,gift made in rwanda,MIR0312,1,0
E00963,Q0001,leather bag for women,MIR0163,2,1
E00964,Q0017,gift for mom rwanda,MIR0341,7,0
E00965,Q0115,decoration maison pour femme,MIR0064,5,0
E00966,Q0101,cadeau rwanda,MIR0359,10,0
E00967,Q0013,table runner home,MIR0080,6,0
E00968,Q0053,lether,MIR0060,10,1
E00969,Q0120,cadeau leather pour femme,MIR0124,4,1
E00970,Q0050,cadeau kigali,MIR0193,9,1
E00971,Q0094,sac cuir maison,MIR0217,9,0
E00972,Q0045,jewelery,MIR0047,10,0
E00973,Q0059,panier home decor rwanda,MIR0224,8,0
E00974,Q0025,feme cadeau,MIR0126,5,1
E00975,Q0015,crossbody leather,MIR0334,7,0
E00976,Q0076,leather in kigali,MIR0172,6,0
E00977,Q0047,baskt,MIR0359,9,0
E00978,Q0026,small wallet,MIR0373,4,1
E00979,Q0112,bijoux pour femme,MIR0126,1,1
E00980,Q0098,panier home decor for women,MIR0246,1,0
E00981,Q0041,decor home,MIR0354,9,0
E00982,Q0003,sac cuir femme kigali,MIR0237,1,1
E00983,Q0010,beaded necklace women,MIR0205,7,0
E00984,Q0040,cadeau rwanda,MIR0300,9,1
E00985,Q0013,table runner home,MIR0390,1,0
E00986,Q0043,cuir bag for women,MIR0034,7,0
E00987,Q0076,leather in kigali,MIR0086,4,0
E00988,Q0101,cadeau rwanda,MIR0126,2,0
E00989,Q0119,dress for mom,MIR0099,1,0
E00990,Q0009,agaseke gift,MIR0329,2,1
E00991,Q0115,decoration maison pour femme,MIR0313,6,0
E00992,Q0015,crossbody leather,MIR0001,5,1
E00993,Q0042,portefeuille rwanda,MIR0329,2,1
E00994,Q0036,wallet in kigali,MIR0108,7,1
E00995,Q0063,cuire bag,MIR0034,1,0
E00996,Q0087,wallet,MIR0373,2,1
E00997,Q0029,cuir,MIR0284,3,1
E00998,Q0052,cadeau salon,MIR0084,10,0
E00999,Q0010,beaded necklace women,MIR0266,5,0
E01000,Q0037,femme wallet for women,MIR0372,7,0
E01001,Q0097,basket for office,MIR0285,3,1
E01002,Q0049,leather made in rwanda,MIR0047,8,0
E01003,Q0004,wallet gift men,MIR0283,3,0
E01004,Q0039,deco basket pour femme,MIR0126,1,0
E01005,Q0077,panier pour femme,MIR0197,7,0
E01006,Q0083,home decor for women,MIR0393,7,0
E01007,Q0045,jewelery,MIR0182,8,0
E01008,Q0084,earrings in kigali,MIR0087,5,0
E01009,Q0050,cadeau kigali,MIR0126,1,0
E01010,Q0078,sac gift rwanda,MIR0168,1,0
E01011,Q0086,bag in kigali,MIR0034,2,0
E01012,Q0101,cadeau rwanda,MIR0126,3,1
E01013,Q0057,wallet for mom,MIR0178,8,0
E01014,Q0016,cuir portefeuille,MIR0284,1,0
E01015,Q0060,basket for office,MIR0083,5,1
E01016,Q0081,home decor made in rwanda,MIR0246,5,0
E01017,Q0003,sac cuir femme kigali,MIR0237,2,0
E01018,Q0044,cadeau maison,MIR0246,9,0
E01019,Q0017,gift for mom rwanda,MIR0285,7,0
E01020,Q0051,femme wallet kigali,MIR0190,6,0
E01021,Q0067,sac gift pour femme,MIR0126,1,1
E01022,Q0057,wallet for mom,MIR0221,2,0
E01023,Q0050,cadeau kigali,MIR0338,5,0
E01024,Q0041,decor home,MIR0039,10,0
E01025,Q0079,belt for mom,MIR0097,1,0
E01026,Q0020,bracelet femme,MIR0021,9,0
E01027,Q0018,house warming gift,MIR0380,6,0
E01028,Q0073,cuir bag pour femme,MIR0237,1,0
E01029,Q0023,jewelery gift,MIR0168,5,0
E01030,Q0112,bijoux pour femme,MIR0052,5,0
E01031,Q0028,decor,MIR0246,1,1
E01032,Q0084,earrings in kigali,MIR0193,9,0
E01033,Q0007,home decor basket,MIR0246,2,1
E01034,Q0054,bag made in rwanda,MIR0098,9,0
E01035,Q0003,sac cuir femme kigali,MIR0237,1,1
E01036,Q0078,sac gift rwanda,MIR0168,1,1
E01037,Q0093,panier rwanda,MIR0167,7,1
E01038,Q0101,cadeau rwanda,MIR0210,3,0
E01039,Q0038,panier home decor kigali,MIR0378,4,0
E01040,Q0120,cadeau leather pour femme,MIR0064,9,0
E01041,Q0097,basket for office,MIR0122,10,0
E01042,Q0023,jewelery gift,MIR0209,7,0
E01043,Q0018,house warming gift,MIR0168,4,0
E01044,Q0102,home decor for men,MIR0151,8,0
E01045,Q0017,gift for mom rwanda,MIR0071,4,0
E01046,Q0060,basket for office,MIR0219,9,0
E01047,Q0057,wallet for mom,MIR0102,7,0
E01048,Q0104,portefeuille pour femme,MIR0052,7,0
E01049,Q0021,lether bag,MIR0238,9,0
E01050,Q0029,cuir,MIR0186,9,0
E01051,Q0060,basket for office,MIR0163,5,0
